key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
49,"Sternenhangar Gamma & Kosmoport Beta fertiggestellt<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Sternenhangar Gamma & Kosmoport Beta - Fertiggestellt","Sowohl Sternenhangar als auch Kosmoport sind fertig überarbeitet! Da spürt man direkt einen Schwall an Motivation in der Brust. Danke für die hoppeltastische Hilfe!","Sowohl Sternenhangar als auch Kosmoport sind fertig überarbeitet! Danke für die hoppeltastische Hilfe!","Searchingway",15,False,158,42,0,241026,1402,18,14,5,1,2,3,5,6,7,8,0,0,0,0,0
50,"Nadir-Lift in Planung<hex:02100103> <hex:024804F2023B03><hex:024904F2023C03>Schließe Stellarmissionen ab!","Nadir-Lift - In Planung","Wir wollen einen Lift errichten, der uns ganz tief nach unten bringen kann! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen einen Lift errichten, der uns ganz tief nach unten bringen kann! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!","Searchingway",15,False,158,43,0,241027,0,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
51,"Lift: Vorbereitungsarbeiten I in Vorbereitung<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Bereite dich auf das Projekt vor!","Lift: Vorbereitungsarbeiten I - In Vorbereitung","Für die erste Etappe der Aushubarbeiten des Lifts ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!","Für die erste Etappe der Aushubarbeiten des Lifts ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!","Searchingway",15,False,158,44,0,241027,1451,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
52,"Lift: Vorbereitungsarbeiten I im Gange<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Beteilige dich am Projekt!","Lift: Vorbereitungsarbeiten I - Im Gange","Für die erste Etappe der Aushubarbeiten des Lifts ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Für die erste Etappe der Aushubarbeiten des Lifts ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Searchingway",15,False,158,45,0,241027,0,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
53,"Lift: Vorbereitungsarbeiten II in Vorbereitung<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Bereite dich auf das Projekt vor!","Lift: Vorbereitungsarbeiten II - In Vorbereitung","Für die zweite Etappe der Aushubarbeiten des Lifts ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!","Für die zweite Etappe der Aushubarbeiten des Lifts ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!","Searchingway",16,False,158,46,0,241028,1401,18,15,5,1,2,3,5,6,7,8,0,0,0,0,0
54,"Lift: Vorbereitungsarbeiten II im Gange<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Beteilige dich am Projekt!","Lift: Vorbereitungsarbeiten II - Im Gange","Für die zweite Etappe der Aushubarbeiten des Lifts ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Für die zweite Etappe der Aushubarbeiten des Lifts ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Searchingway",16,False,158,46,0,241028,0,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
55,"Nadir-Lift fertiggestellt<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Nadir-Lift - Fertiggestellt","Der Nadir-Lift ist fertig! Endlich können wir auch die tiefsten Winkel richtig erkunden. Danke für die hoppeltastische Hilfe!","Der Nadir-Lift ist fertig! Danke für die hoppeltastische Hilfe!","Searchingway",17,False,158,47,0,241029,1411,18,16,6,1,2,3,5,6,7,8,0,0,0,0,0
56,"Kosmozapper: Unterirdischer Radius in Planung<hex:02100103> <hex:024804F2023B03><hex:024904F2023C03>Schließe Stellarmissionen ab!","Kosmozapper: Unterirdischer Radius - In Planung","Der Kosmozapper soll um einen unterirdischen Radius erweitert werden! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Der Kosmozapper soll um einen unterirdischen Radius erweitert werden! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!","Searchingway",17,False,158,48,0,241030,0,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
57,"Kosmozapper: Unterirdischer Radius im Ausbau<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Warte die Fertigstellung ab!","Kosmozapper: Unterirdischer Radius - Im Ausbau","Der Zeitpunkt der Fertigstellung für den unterirdischen Radius des Kosmozappers steht nun fest! Nur noch ein bisschen Geduld, dann können wir uns direkt auf die Bretter schwingen!","Der Zeitpunkt der Fertigstellung für den unterirdischen Radius des Kosmozappers steht nun fest!","Searchingway",17,False,158,48,0,241030,1452,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
58,"Kosmozapper: Unterirdischer Radius fertiggestellt<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Kosmozapper: Unterirdischer Radius - Fertiggestellt","Der unterirdische Radius des Kosmozappers ist fertig! Wenn das die Erkundung in dem Gebiet nicht ankurbelt, weiß ich auch nicht. Danke für die hoppeltastische Hilfe!","Der unterirdische Radius des Kosmozappers ist fertig! Danke für die hoppeltastische Hilfe!","Searchingway",18,False,158,49,0,241031,1404,18,17,6,1,2,3,5,6,7,8,9,0,0,0,0
59,"Expansion der Stationsstrukturen in Planung<hex:02100103> <hex:024804F2023B03><hex:024904F2023C03>Schließe Stellarmissionen ab!","Expansion der Stationsstrukturen - In Planung","Die Mondtor-Station wird unvorstellbar toll erweitert. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Die Mondtor-Station wird unvorstellbar toll erweitert. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!","Searchingway",18,False,158,50,0,241032,0,0,0,0,1,2,3,5,6,7,8,9,0,0,0,0
60,"Expansion der Stationsstrukturen in Vorbereitung<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Bereite dich auf das Projekt vor!","Expansion der Stationsstrukturenn - In Vorbereitung","Für die unvorstellbar tolle Erweiterung der Mondtor-Station ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!","Für die unvorstellbar tolle Erweiterung der Mondtor-Station ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!","Searchingway",18,False,158,51,0,241032,1451,0,0,0,1,2,3,5,6,7,8,9,0,0,0,0
61,"Expansion der Stationsstrukturen im Gange<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Beteilige dich am Projekt!","Expansion der Stationsstrukturen - Im Gange","Für die unvorstellbar tolle Erweiterung der Mondtor-Station ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Für die unvorstellbar tolle Erweiterung der Mondtor-Station ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Searchingway",18,False,158,52,0,241032,0,0,0,0,1,2,3,5,6,7,8,9,0,0,0,0
62,"Mondtor-Station: Lunare Hoppopolis fertiggestellt<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Mondtor-Station: Lunare Hoppopolis - Fertiggestellt","Die Erweiterung der Mondtor-Station ist fertig und unvorstellbar toll! Besser hätte ich sie mir nie ausmalen können. Danke für die hoppeltastische Hilfe!","Die Erweiterung der Mondtor-Station ist fertig und unvorstellbar toll! Danke für die hoppeltastische Hilfe!","Searchingway",19,False,158,53,0,241033,1403,18,18,6,1,2,3,5,6,7,8,9,0,0,0,0
63,"Lunare Entwicklungsinitiative abgeschlossen<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Lunare Entwicklungsinitiative - Abgeschlossen","Alle Stationsstrukturen hier auf dem Mond konnten fertig gestellt werden! Ich fiebere mit Aufregung dem Tag entgegen, an dem wir von Sinus Ardorum aus in die Weiten des Alls aufbrechen werden!","Alle Stationsstrukturen hier auf dem Mond konnten fertig gestellt werden! Danke an alle Projektteilnehmer!","Searchingway",19,False,158,54,0,241034,0,0,0,0,1,2,3,5,6,7,8,9,0,0,0,0
64,"Glasbläser-Basis: Erweiterung I in Planung<hex:02100103> <hex:024804F2023B03><hex:024904F2023C03>Schließe Stellarmissionen ab!","Glasbläser-Basis: Erweiterung I - In Planung","Wir sammeln momentan alle nötigen Materialien, um die Glasbläser-Basis zu erweitern! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Bald ist es so weit! Wir sammeln momentan alle nötigen Materialien, um die Glasbläser-Basis zu erweitern! Wir sind für jede Unterstützung dankbar!","Searchingway",0,False,168,1,0,241035,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
65,"Glasbläser-Basis: Erweiterung I in Vorbereitung<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Bereite dich auf das Projekt vor!","Glasbläser-Basis: Erweiterung I - In Vorbereitung","Für die Erweiterung der Glasbläser-Basis ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!","Für die Erweiterung der Glasbläser-Basis ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!","Searchingway",0,False,168,1,0,241035,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
66,"Glasbläser-Basis: Erweiterung I im Gange<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Beteilige dich am Projekt!","Glasbläser-Basis: Erweiterung I - Im Gange","Für die Erweiterung der Glasbläser-Basis ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Für die Erweiterung der Glasbläser-Basis ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Searchingway",0,False,168,2,0,241035,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
67,"Glasbläser-Basis: Basislager Beta fertiggestellt<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Glasbläser-Basis: Basislager Beta - Fertiggestellt","Die Erweiterung der Glasbläser-Basis ist fertig! Das sollte der Erkundung einen ordentlichen Schwung verpassen. Danke für die hoppeltastische Hilfe!","Die Erweiterung der Glasbläser-Basis ist fertig! Danke für die hoppeltastische Hilfe!","Searchingway",1,False,168,3,0,241036,1478,126,0,6,2,3,4,0,0,0,0,0,0,0,0,0
68,"Kosmozapper: Bauunterstützung I in Planung<hex:02100103> <hex:024804F2023B03><hex:024904F2023C03>Schließe Stellarmissionen ab!","Kosmozapper: Bauunterstützung I - In Planung","Wir sammeln gerade Materialien, um einen Kosmozapper in der Basis zu bauen! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir bauen einen Kosmozapper in der Basis! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!","Searchingway",1,False,168,4,0,241037,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
69,"Kosmozapper: Bauunterstützung I in Vorbereitung<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Bereite dich auf das Projekt vor!","Kosmozapper: Bauunterstützung I - In Vorbereitung","Für die Errichtung des Kosmozappers ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!","Für die Errichtung des Kosmozappers ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!","Searchingway",1,False,168,4,0,241037,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
70,"Kosmozapper: Bauunterstützung I im Gange<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Beteilige dich am Projekt!","Kosmozapper: Bauunterstützung I - Im Gange","Für die Errichtung des Kosmozappers ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Für die Errichtung des Kosmozappers ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Searchingway",1,False,168,4,0,241037,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
71,"Kosmozapper: Geschützter Radius fertiggestellt<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Kosmozapper: Geschützter Radius - Fertiggestellt","Der Kosmozapper ist fertig! Damit sollten wir jetzt einfacher durch das Erkundungsareal kommen. Danke für die hoppeltastische Hilfe!","Der Kosmozapper ist fertig! Danke für die hoppeltastische Hilfe!","Searchingway",2,False,168,5,0,241038,1479,126,1,6,2,3,4,0,0,0,0,0,0,0,0,0
72,"Habitationsmodul in Planung<hex:02100103> <hex:024804F2023B03><hex:024904F2023C03>Schließe Stellarmissionen ab!","Habitationsmodul - In Planung","Wir wollen Habitationsmodule errichten. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen Habitationsmodule errichten. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!","Searchingway",2,False,168,6,0,241039,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
73,"Habitationsmodul: Bauunterstützung in Vorbereitung. <hex:024804F2023B03><hex:024904F2023C03>Bereite dich auf das Projekt vor!","Habitationsmodul: Bauunterstützung - In Vorbereitung","Für die Errichtung der Habitationsmodule ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!","Für die Errichtung der Habitationsmodule ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!","Searchingway",2,False,168,6,0,241039,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
74,"Habitationsmodul: Bauunterstützung im Gange<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Beteilige dich am Projekt!","Habitationsmodul: Bauunterstützung - Im Gange","Für die Errichtung der Habitationsmodule ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Für die Errichtung der Habitationsmodule ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Searchingway",2,False,168,6,0,241039,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
75,"Habitationsmodul fertiggestellt<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Habitationsmodul - Fertiggestellt","Die Habitationsmodule sind fertig! So langsam sieht die Basis nach etwas aus. Danke für die hoppeltastische Hilfe!","Die Habitationsmodule sind fertig! Danke für die hoppeltastische Hilfe!","Searchingway",3,False,168,7,0,241040,1402,126,2,5,2,3,4,0,0,0,0,0,0,0,0,0
76,"Energisierungswerke & Hydrofizierungswerke in Planung. <hex:024804F2023B03><hex:024904F2023C03>Schließe Stellarmissionen ab!","Energisierungswerke & Hydrofizierungswerke - In Planung","Wir wollen die Infrastruktur mit Strom- und Wasserwerken aufbessern. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen die Infrastruktur mit Strom- und Wasserwerken aufbessern. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!","Searchingway",3,False,168,8,0,241041,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
77,"Energisierungswerke: Bauunterstützung in Vorbereitung. <hex:024804F2023B03><hex:024904F2023C03>Bereite dich auf das Projekt vor!","Energisierungswerke: Bauunterstützung - In Vorbereitung","Für die Errichtung der Stromwerke ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!","Für die Errichtung der Stromwerke ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!","Searchingway",3,False,168,8,0,241041,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
78,"Energisierungswerke: Bauunterstützung im Gange<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Beteilige dich am Projekt!","Energisierungswerke: Bauunterstützung - Im Gange","Für die Errichtung der Stromwerke ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Für die Errichtung der Stromwerke ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Searchingway",3,False,168,8,0,241041,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
79,"Hydrofizierungswerke: Bauunterstützung in Vorbereitung. <hex:024804F2023B03><hex:024904F2023C03>Bereite dich auf das Projekt vor!","Hydrofizierungswerke: Bauunterstützung - In Vorbereitung","Für die Errichtung der Wasserwerke ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!","Für die Errichtung der Wasserwerke ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!","Searchingway",4,False,168,9,0,241042,1401,126,3,5,2,3,4,0,0,0,0,0,0,0,0,0
80,"Hydrofizierungswerke: Bauunterstützung im Gange<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Beteilige dich am Projekt!","Hydrofizierungswerke: Bauunterstützung - Im Gange","Für die Errichtung der Wasserwerke ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Für die Errichtung der Wasserwerke ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Searchingway",4,False,168,9,0,241042,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
81,"Energisierungswerke & Hydrofizierungswerke fertiggestellt. <hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Energisierungswerke & Hydrofizierungswerke - Fertiggestellt","Sowohl die Energisierungswerke als auch die Hydrofizierungswerke sind fertig! Zwei Sorgen weniger, mit denen wir uns herumschlagen müssen. Danke für die hoppeltastische Hilfe!","Sowohl die Energisierungswerke als auch die Hydrofizierungswerke sind fertig! Danke für die hoppeltastische Hilfe!","Searchingway",5,False,168,10,0,241043,1402,126,4,5,2,3,4,0,0,0,0,0,0,0,0,0
82,"Sternenhangar: Erweiterung I in Planung<hex:02100103> <hex:024804F2023B03><hex:024904F2023C03>Schließe Stellarmissionen ab!","Sternenhangar: Erweiterung I - In Planung","Wir wollen den Sternenhangar überarbeiten, wofür gerade noch Materialien gesammelt werden! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen den Sternenhangar überarbeiten. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!","Searchingway",5,False,168,11,0,241044,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
83,"Sternenhangar: Erweiterung I in Vorbereitung<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Bereite dich auf das Projekt vor!","Sternenhangar: Erweiterung I - In Vorbereitung","Für die Überarbeitung des Sternenhangars ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!","Für die Überarbeitung des Sternenhangars ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!","Searchingway",5,False,168,11,0,241044,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
84,"Sternenhangar: Erweiterung I im Gange<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Beteilige dich am Projekt!","Sternenhangar: Erweiterung I - Im Gange","Für die Überarbeitung des Sternenhangars ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Für die Überarbeitung des Sternenhangars ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Searchingway",5,False,168,11,0,241044,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
85,"Sternenhangar Beta fertiggestellt<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Sternenhangar Beta - Fertiggestellt","Der Sternenhangar ist fertig überarbeitet! Vielleicht motiviert das ja die Sternenläufer, jetzt noch härter zu arbeiten. Danke für die hoppeltastische Hilfe!","Der Sternenhangar ist fertig überarbeitet! Danke für die hoppeltastische Hilfe!","Searchingway",6,False,168,12,0,241045,1402,126,5,5,2,3,4,0,0,0,0,0,0,0,0,0
86,"Kosmozapper: Ebener Radius in Planung<hex:02100103> <hex:024804F2023B03><hex:024904F2023C03>Schließe Stellarmissionen ab!","Kosmozapper: Ebener Radius - In Planung","Der Kosmozapper soll um einen Radius im Flachland erweitert werden! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Der Kosmozapper soll um einen Radius im Flachland erweitert werden! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!","Searchingway",6,False,168,13,0,241046,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
87,"Kosmozapper: Ebener Radius im Ausbau<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Warte die Fertigstellung ab!","Kosmozapper: Ebener Radius - Im Ausbau","Der Zeitpunkt der Fertigstellung für den ebenen Radius des Kosmozappers steht nun fest! Nur noch ein bisschen Geduld, dann können wir uns direkt auf die Bretter schwingen!","Der Zeitpunkt der Fertigstellung für den ebenen Radius des Kosmozappers steht nun fest!","Searchingway",6,False,168,13,0,241046,1452,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
88,"Kosmozapper: Ebener Radius fertiggestellt<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Kosmozapper: Ebener Radius - Fertiggestellt","Der ebene Radius des Kosmozappers ist fertig! Wenn das die Erkundung in dem Gebiet nicht ankurbelt, weiß ich auch nicht. Danke für die hoppeltastische Hilfe!","Der ebene Radius des Kosmozappers ist fertig! Danke für die hoppeltastische Hilfe!","Searchingway",7,False,168,14,0,241047,1480,126,6,6,2,3,4,5,6,7,0,0,0,0,0,0
89,"Applike-Kräne in Planung<hex:02100103> <hex:024804F2023B03><hex:024904F2023C03>Schließe Stellarmissionen ab!","Applike-Kräne - In Planung","Wir wollen Kräne errichten, die uns einen Weg in den Kapselgrund bilden können! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen Kräne errichten, die uns einen Weg in den Kapselgrund bilden können! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!","Searchingway",7,False,168,15,0,241048,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
90,"Applike-Kräne: Bauunterstützung I in Vorbereitung<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Bereite dich auf das Projekt vor!","Applike-Kräne: Bauunterstützung I - In Vorbereitung","Für die erste Etappe der Bauarbeiten an den Kränen ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!","Für die erste Etappe der Bauarbeiten an den Kränen ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!","Searchingway",7,False,168,15,0,241048,1451,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
91,"Applike-Kräne: Bauunterstützung I im Gange<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Beteilige dich am Projekt!","Applike-Kräne: Bauunterstützung I - Im Gange","Für die erste Etappe der Bauarbeiten an den Kränen ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Für die erste Etappe der Bauarbeiten an den Kränen ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Searchingway",7,False,168,15,0,241048,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
92,"Applike-Kräne: Bauunterstützung II in Vorbereitung<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Bereite dich auf das Projekt vor!","Applike-Kräne: Bauunterstützung II - In Vorbereitung","Für die zweite Etappe der Bauarbeiten an den Kränen ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!","Für die zweite Etappe der Bauarbeiten an den Kränen ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!","Searchingway",8,False,168,16,0,241049,1401,126,7,5,2,3,4,5,6,7,0,0,0,0,0,0
93,"Applike-Kräne: Bauunterstützung II im Gange<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Beteilige dich am Projekt!","Applike-Kräne: Bauunterstützung II - Im Gange","Für die zweite Etappe der Bauarbeiten an den Kränen ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Für die zweite Etappe der Bauarbeiten an den Kränen ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!","Searchingway",8,False,168,16,0,241049,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
94,"Applike-Kräne fertiggestellt<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Applike-Kräne - Fertiggestellt","Die Applike-Kräne sind fertig! Endlich können wir auch den Kapselgrund richtig erkunden. Danke für die hoppeltastische Hilfe!","Die Applike-Kräne sind fertig! Danke für die hoppeltastische Hilfe!","Searchingway",9,False,168,17,0,241050,1481,126,8,6,2,3,4,5,6,7,0,0,0,0,0,0
95,"Kosmozapper: Tiefer Radius in Planung<hex:02100103> <hex:024804F2023B03><hex:024904F2023C03>Schließe Stellarmissionen ab!","Kosmozapper: Tiefer Radius - In Planung","Der Kosmozapper soll um einen Radius im Kapselgrund erweitert werden! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Der Kosmozapper soll um einen Radius im Kapselgrund erweitert werden! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!","Searchingway",9,False,168,18,0,241051,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
96,"Kosmozapper: Tiefer Radius im Ausbau<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Warte die Fertigstellung ab!","Kosmozapper: Tiefer Radius - Im Ausbau","Der Zeitpunkt der Fertigstellung für den tiefen Radius des Kosmozappers steht nun fest! Nur noch ein bisschen Geduld, dann können wir uns direkt auf die Bretter schwingen!","Der Zeitpunkt der Fertigstellung für den tiefen Radius des Kosmozappers steht nun fest!","Searchingway",9,False,168,18,0,241051,1452,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
97,"Kosmozapper: Tiefer Radius fertiggestellt<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Unterstütze weiter die Erkundung!","Kosmozapper: Tiefer Radius - Fertiggestellt","Der tiefe Radius des Kosmozappers ist fertig! Wenn das die Erkundung in dem Gebiet nicht ankurbelt, weiß ich auch nicht. Danke für die hoppeltastische Hilfe!","Der tiefe Radius des Kosmozappers ist fertig! Danke für die hoppeltastische Hilfe!","Searchingway",10,False,168,19,0,241052,1482,126,9,6,2,3,4,5,6,7,0,0,0,0,0,0
98,"Glasbläser-Basis: Erweiterung II in Planung<hex:02100103> <hex:024804F2023B03><hex:024904F2023C03>Schließe Stellarmissionen ab!","Glasbläser-Basis: Erweiterung II - In Planung","Die Glasbläser-Basis wird noch grandioser erweitert. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Die Glasbläser-Basis wird noch grandioser erweitert. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!","Searchingway",10,False,168,20,0,241053,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
